,SP500_Close,SP500_Volume,VIX_Close,Interest_Rate,CPI_Close
2020-10-15,3483.340087890625,3724550000.0,26.969999313354492,0.0949999988079071,
2020-10-16,3483.81005859375,4688030000.0,27.40999984741211,0.09000000357627869,
2020-10-19,3426.919921875,4091080000.0,29.18000030517578,0.09000000357627869,
2020-10-20,3443.1201171875,3917850000.0,29.350000381469727,0.0949999988079071,
2020-10-21,3435.56005859375,4103960000.0,28.649999618530273,0.09000000357627869,
2020-10-22,3453.489990234375,4172060000.0,28.110000610351562,0.08500000089406967,
2020-10-23,3465.389892578125,3651600000.0,27.549999237060547,0.08299999684095383,
2020-10-26,3400.969970703125,4002210000.0,32.459999084472656,0.07999999821186066,
2020-10-27,3390.679931640625,3962400000.0,33.349998474121094,0.09000000357627869,
2020-10-28,3271.030029296875,5139970000.0,40.279998779296875,0.09000000357627869,
2020-10-29,3310.110107421875,4911860000.0,37.59000015258789,0.08299999684095383,
2020-10-30,3269.9599609375,4843930000.0,38.02000045776367,0.08299999684095383,
2020-11-01,,,,,260.895
2020-11-02,3310.239990234375,4314690000.0,37.130001068115234,0.08299999684095383,
2020-11-03,3369.159912109375,4241380000.0,35.54999923706055,0.09000000357627869,
2020-11-04,3443.43994140625,4790400000.0,29.56999969482422,0.08299999684095383,
2020-11-05,3510.449951171875,4858150000.0,27.579999923706055,0.08500000089406967,
2020-11-06,3509.43994140625,4842460000.0,24.860000610351562,0.08299999684095383,
2020-11-09,3550.5,8570510000.0,25.75,0.08799999952316284,
2020-11-10,3545.530029296875,6037470000.0,24.799999237060547,0.09000000357627869,
2020-11-11,3572.659912109375,4635560000.0,23.450000762939453,0.09000000357627869,
2020-11-12,3537.010009765625,4909660000.0,25.350000381469727,0.08500000089406967,
2020-11-13,3585.14990234375,4719580000.0,23.100000381469727,0.08299999684095383,
2020-11-16,3626.909912109375,5295510000.0,22.450000762939453,0.07500000298023224,
2020-11-17,3609.530029296875,4812180000.0,22.709999084472656,0.07999999821186066,
2020-11-18,3567.7900390625,5284810000.0,23.84000015258789,0.07500000298023224,
2020-11-19,3581.8701171875,4363370000.0,23.110000610351562,0.05999999865889549,
2020-11-20,3557.5400390625,4236370000.0,23.700000762939453,0.057999998331069946,
2020-11-23,3577.590087890625,5057550000.0,22.65999984741211,0.07000000029802322,
2020-11-24,3635.409912109375,6280290000.0,21.639999389648438,0.07999999821186066,
2020-11-25,3629.64990234375,4910440000.0,21.25,0.07999999821186066,
2020-11-27,3638.35009765625,2778390000.0,20.84000015258789,0.0729999989271164,
2020-11-30,3621.6298828125,6308410000.0,20.56999969482422,0.07500000298023224,
2020-12-01,3662.449951171875,5418480000.0,20.770000457763672,0.07999999821186066,262.005
2020-12-02,3669.010009765625,5041250000.0,21.170000076293945,0.07500000298023224,
2020-12-03,3666.719970703125,5065340000.0,21.280000686645508,0.07500000298023224,
2020-12-04,3699.1201171875,5099620000.0,20.790000915527344,0.07500000298023224,
2020-12-07,3691.9599609375,4804500000.0,21.299999237060547,0.07000000029802322,
2020-12-08,3702.25,4584390000.0,20.68000030517578,0.06800000369548798,
2020-12-09,3672.820068359375,5232800000.0,22.270000457763672,0.07000000029802322,
2020-12-10,3668.10009765625,4658480000.0,22.520000457763672,0.07000000029802322,
2020-12-11,3663.4599609375,4375470000.0,23.309999465942383,0.06499999761581421,
2020-12-14,3647.489990234375,4623850000.0,24.719999313354492,0.05999999865889549,
2020-12-15,3694.6201171875,4387080000.0,22.889999389648438,0.07000000029802322,
2020-12-16,3701.169921875,4067040000.0,22.5,0.07500000298023224,
2020-12-17,3722.47998046875,4192810000.0,21.93000030517578,0.07999999821186066,
2020-12-18,3709.409912109375,7097100000.0,21.56999969482422,0.07999999821186066,
2020-12-21,3694.919921875,4748580000.0,25.15999984741211,0.07800000160932541,
2020-12-22,3687.260009765625,4053310000.0,24.229999542236328,0.07800000160932541,
2020-12-23,3690.010009765625,3779160000.0,23.309999465942383,0.07500000298023224,
2020-12-24,3703.06005859375,1883780000.0,21.530000686645508,0.07500000298023224,
2020-12-28,3735.360107421875,3535460000.0,21.700000762939453,0.07999999821186066,
2020-12-29,3727.0400390625,3393290000.0,23.079999923706055,0.09000000357627869,
2020-12-30,3732.0400390625,3154850000.0,22.770000457763672,0.07000000029802322,
2020-12-31,3756.070068359375,3179040000.0,22.75,0.06499999761581421,
2021-01-01,,,,,262.518
2021-01-04,3700.64990234375,5015000000.0,26.969999313354492,0.06800000369548798,
2021-01-05,3726.860107421875,4591020000.0,25.34000015258789,0.07800000160932541,
2021-01-06,3748.139892578125,6064110000.0,25.06999969482422,0.07800000160932541,
2021-01-07,3803.7900390625,5099160000.0,22.3700008392334,0.07999999821186066,
2021-01-08,3824.679931640625,4773040000.0,21.559999465942383,0.07999999821186066,
2021-01-11,3799.610107421875,4465430000.0,24.079999923706055,0.07999999821186066,
2021-01-12,3801.18994140625,4994950000.0,23.329999923706055,0.07999999821186066,
2021-01-13,3809.840087890625,4602510000.0,22.209999084472656,0.07999999821186066,
2021-01-14,3795.5400390625,5198480000.0,23.25,0.07500000298023224,
2021-01-15,3768.25,5369820000.0,24.34000015258789,0.07500000298023224,
2021-01-19,3798.909912109375,5014440000.0,23.239999771118164,0.0729999989271164,
2021-01-20,3851.85009765625,4566190000.0,21.579999923706055,0.07500000298023224,
2021-01-21,3853.070068359375,4501760000.0,21.31999969482422,0.0729999989271164,
2021-01-22,3841.469970703125,5110890000.0,21.90999984741211,0.07000000029802322,
2021-01-25,3855.360107421875,7000840000.0,23.190000534057617,0.07000000029802322,
2021-01-26,3849.6201171875,6137500000.0,23.020000457763672,0.06800000369548798,
2021-01-27,3750.77001953125,9976520000.0,37.209999084472656,0.05999999865889549,
2021-01-28,3787.3798828125,6992770000.0,30.209999084472656,0.054999999701976776,
2021-01-29,3714.239990234375,6643370000.0,33.09000015258789,0.04800000041723251,
2021-02-01,3773.860107421875,5436230000.0,30.239999771118164,0.04800000041723251,263.583
2021-02-02,3826.31005859375,5514090000.0,25.559999465942383,0.05000000074505806,
2021-02-03,3830.169921875,4864870000.0,22.90999984741211,0.03999999910593033,
2021-02-04,3871.739990234375,4879240000.0,21.770000457763672,0.029999999329447746,
2021-02-05,3886.830078125,4879470000.0,20.8700008392334,0.023000000044703484,
2021-02-08,3915.590087890625,4648360000.0,21.239999771118164,0.019999999552965164,
2021-02-09,3911.22998046875,4568320000.0,21.6299991607666,0.032999999821186066,
2021-02-10,3909.8798828125,4837070000.0,21.989999771118164,0.03500000014901161,
2021-02-11,3916.3798828125,4590960000.0,21.25,0.03500000014901161,
2021-02-12,3934.830078125,4135060000.0,19.969999313354492,0.03500000014901161,
2021-02-16,3932.590087890625,5058990000.0,21.459999084472656,0.03500000014901161,
2021-02-17,3931.330078125,4730650000.0,21.5,0.03500000014901161,
2021-02-18,3913.969970703125,4793650000.0,22.489999771118164,0.023000000044703484,
2021-02-19,3906.7099609375,4845320000.0,22.049999237060547,0.023000000044703484,
2021-02-22,3876.5,5917100000.0,23.450000762939453,0.02500000037252903,
2021-02-23,3881.3701171875,6296610000.0,23.110000610351562,0.023000000044703484,
2021-02-24,3925.429931640625,6012790000.0,21.34000015258789,0.02800000086426735,
2021-02-25,3829.340087890625,6547470000.0,28.889999389648438,0.032999999821186066,
2021-02-26,3811.14990234375,6526070000.0,27.950000762939453,0.03500000014901161,
2021-03-01,3901.820068359375,5114820000.0,23.350000381469727,0.02800000086426735,264.91
2021-03-02,3870.2900390625,5536010000.0,24.100000381469727,0.03500000014901161,
2021-03-03,3819.719970703125,6173660000.0,26.670000076293945,0.03500000014901161,
2021-03-04,3768.469970703125,7195400000.0,28.56999969482422,0.02800000086426735,
2021-03-05,3841.93994140625,6851070000.0,24.65999984741211,0.02800000086426735,
2021-03-08,3821.35009765625,5871710000.0,25.469999313354492,0.03500000014901161,
2021-03-09,3875.43994140625,5513560000.0,24.030000686645508,0.03500000014901161,
2021-03-10,3898.81005859375,5847380000.0,22.559999465942383,0.029999999329447746,
2021-03-11,3939.340087890625,5312880000.0,21.90999984741211,0.02800000086426735,
2021-03-12,3943.340087890625,4476280000.0,20.690000534057617,0.02500000037252903,
2021-03-15,3968.93994140625,4900100000.0,20.030000686645508,0.014999999664723873,
2021-03-16,3962.7099609375,4613080000.0,19.790000915527344,0.00800000037997961,
2021-03-17,3974.1201171875,4561660000.0,19.229999542236328,0.00800000037997961,
2021-03-18,3915.4599609375,5118590000.0,21.579999923706055,0.003000000026077032,
2021-03-19,3913.10009765625,7757420000.0,20.950000762939453,0.004999999888241291,
2021-03-22,3940.590087890625,4316260000.0,18.8799991607666,0.004999999888241291,
2021-03-23,3910.52001953125,4669010000.0,20.299999237060547,0.009999999776482582,
2021-03-24,3889.139892578125,4783020000.0,21.200000762939453,0.014999999664723873,
2021-03-25,3909.52001953125,4948340000.0,19.809999465942383,0.014999999664723873,
2021-03-26,3974.5400390625,5483160000.0,18.860000610351562,0.014999999664723873,
2021-03-29,3971.090087890625,4628180000.0,20.739999771118164,0.00800000037997961,
2021-03-30,3958.550048828125,4121510000.0,19.610000610351562,0.013000000268220901,
2021-03-31,3972.889892578125,4578050000.0,19.399999618530273,0.013000000268220901,
2021-04-01,4019.8701171875,4162130000.0,17.329999923706055,0.00800000037997961,266.752
2021-04-05,4077.909912109375,4005030000.0,17.90999984741211,0.014999999664723873,
2021-04-06,4073.93994140625,4081270000.0,18.1200008392334,0.014999999664723873,
2021-04-07,4079.949951171875,4120810000.0,17.15999984741211,0.009999999776482582,
2021-04-08,4097.169921875,3907100000.0,16.950000762939453,0.004999999888241291,
2021-04-09,4128.7998046875,3640390000.0,16.690000534057617,0.003000000026077032,
2021-04-12,4127.990234375,3588900000.0,16.90999984741211,0.009999999776482582,
2021-04-13,4141.58984375,3734720000.0,16.649999618530273,0.014999999664723873,
2021-04-14,4124.66015625,3985350000.0,16.989999771118164,0.014999999664723873,
2021-04-15,4170.419921875,4033420000.0,16.56999969482422,0.009999999776482582,
2021-04-16,4185.47021484375,4163820000.0,16.25,0.00800000037997961,
2021-04-19,4163.259765625,3810290000.0,17.290000915527344,0.014999999664723873,
2021-04-20,4134.93994140625,4342650000.0,18.68000030517578,0.014999999664723873,
2021-04-21,4173.419921875,3887250000.0,17.5,0.013000000268220901,
2021-04-22,4134.97998046875,4245140000.0,18.709999084472656,0.014999999664723873,
2021-04-23,4180.169921875,3569880000.0,17.329999923706055,0.014999999664723873,
2021-04-26,4187.6201171875,3748320000.0,17.639999389648438,0.00800000037997961,
2021-04-27,4186.72021484375,3710700000.0,17.559999465942383,0.009999999776482582,
2021-04-28,4183.18017578125,3787360000.0,17.280000686645508,0.00800000037997961,
2021-04-29,4211.47021484375,4298680000.0,17.610000610351562,0.00800000037997961,
2021-04-30,4181.169921875,4300880000.0,18.610000610351562,0.003000000026077032,
2021-05-01,,,,,268.452
2021-05-03,4192.66015625,4070220000.0,18.309999465942383,0.004999999888241291,
2021-05-04,4164.66015625,4452460000.0,19.479999542236328,0.009999999776482582,
2021-05-05,4167.58984375,4230920000.0,19.149999618530273,0.00800000037997961,
2021-05-06,4201.6201171875,4511000000.0,18.389999389648438,0.00800000037997961,
2021-05-07,4232.60009765625,4016080000.0,16.690000534057617,0.00800000037997961,
2021-05-10,4188.43017578125,4560700000.0,19.65999984741211,0.004999999888241291,
2021-05-11,4152.10009765625,4870710000.0,21.84000015258789,0.009999999776482582,
2021-05-12,4063.0400390625,4733070000.0,27.59000015258789,0.009999999776482582,
2021-05-13,4112.5,4779540000.0,23.1299991607666,0.00800000037997961,
2021-05-14,4173.85009765625,4008880000.0,18.809999465942383,0.004999999888241291,
2021-05-17,4163.2900390625,4125050000.0,19.719999313354492,0.004999999888241291,
2021-05-18,4127.830078125,4398150000.0,21.34000015258789,0.009999999776482582,
2021-05-19,4115.68017578125,4247450000.0,22.18000030517578,0.004999999888241291,
2021-05-20,4159.1201171875,3978880000.0,20.670000076293945,0.003000000026077032,
2021-05-21,4155.85986328125,3995250000.0,20.149999618530273,0.003000000026077032,
2021-05-24,4197.0498046875,3684800000.0,18.399999618530273,0.003000000026077032,
2021-05-25,4188.1298828125,4182250000.0,18.84000015258789,0.009999999776482582,
2021-05-26,4195.990234375,4420890000.0,17.360000610351562,0.004999999888241291,
2021-05-27,4200.8798828125,6406310000.0,16.739999771118164,0.004999999888241291,
2021-05-28,4204.10986328125,4649250000.0,16.760000228881836,0.00800000037997961,
2021-06-01,4202.0400390625,5074670000.0,17.899999618530273,0.009999999776482582,270.664
2021-06-02,4208.1201171875,5833670000.0,17.479999542236328,0.014999999664723873,
2021-06-03,4192.85009765625,5587970000.0,18.040000915527344,0.014999999664723873,
2021-06-04,4229.89013671875,4139790000.0,16.420000076293945,0.014999999664723873,
2021-06-07,4226.52001953125,4476920000.0,16.420000076293945,0.017999999225139618,
2021-06-08,4227.259765625,4659620000.0,17.06999969482422,0.019999999552965164,
2021-06-09,4219.5498046875,4713260000.0,17.889999389648438,0.019999999552965164,
2021-06-10,4239.18017578125,4408210000.0,16.100000381469727,0.019999999552965164,
2021-06-11,4247.43994140625,3815010000.0,15.649999618530273,0.017999999225139618,
2021-06-14,4255.14990234375,4151200000.0,16.389999389648438,0.014999999664723873,
2021-06-15,4246.58984375,4048940000.0,17.020000457763672,0.019999999552965164,
2021-06-16,4223.7001953125,4538350000.0,18.149999618530273,0.02800000086426735,
2021-06-17,4221.85986328125,5312680000.0,17.75,0.02800000086426735,
2021-06-18,4166.4501953125,6817010000.0,20.700000762939453,0.02800000086426735,
2021-06-21,4224.7900390625,4128950000.0,17.889999389648438,0.029999999329447746,
2021-06-22,4246.43994140625,3828390000.0,16.65999984741211,0.03799999877810478,
2021-06-23,4241.83984375,3730350000.0,16.31999969482422,0.03999999910593033,
2021-06-24,4266.490234375,3816660000.0,15.970000267028809,0.0430000014603138,
2021-06-25,4280.7001953125,7341450000.0,15.619999885559082,0.0430000014603138,
2021-06-28,4290.60986328125,4147890000.0,15.760000228881836,0.03999999910593033,
2021-06-29,4291.7998046875,3707150000.0,16.020000457763672,0.03999999910593033,
2021-06-30,4297.5,4266040000.0,15.829999923706055,0.03999999910593033,
2021-07-01,4319.93994140625,3788230000.0,15.479999542236328,0.03999999910593033,271.994
2021-07-02,4352.33984375,3225840000.0,15.069999694824219,0.03799999877810478,
2021-07-06,4343.5400390625,4309570000.0,16.440000534057617,0.03999999910593033,
2021-07-07,4358.1298828125,4037380000.0,16.200000762939453,0.0430000014603138,
2021-07-08,4320.81982421875,4347500000.0,19.0,0.0430000014603138,
2021-07-09,4369.5498046875,3531120000.0,16.18000030517578,0.0430000014603138,
2021-07-12,4384.6298828125,3384460000.0,16.170000076293945,0.0430000014603138,
2021-07-13,4369.2099609375,3695430000.0,17.1200008392334,0.04500000178813934,
2021-07-14,4374.2998046875,4006370000.0,16.329999923706055,0.04500000178813934,
2021-07-15,4360.02978515625,3905230000.0,17.010000228881836,0.03799999877810478,
2021-07-16,4327.16015625,3985700000.0,18.450000762939453,0.03799999877810478,
2021-07-19,4258.490234375,5157660000.0,22.5,0.03999999910593033,
2021-07-20,4323.06005859375,4438270000.0,19.729999542236328,0.04500000178813934,
2021-07-21,4358.68994140625,3810280000.0,17.90999984741211,0.04500000178813934,
2021-07-22,4367.47998046875,3358300000.0,17.690000534057617,0.0430000014603138,
2021-07-23,4411.7900390625,4540070000.0,17.200000762939453,0.04500000178813934,
2021-07-26,4422.2998046875,4275630000.0,17.579999923706055,0.03999999910593033,
2021-07-27,4401.4599609375,4241950000.0,19.360000610351562,0.04500000178813934,
2021-07-28,4400.64013671875,4215290000.0,18.309999465942383,0.04500000178813934,
2021-07-29,4419.14990234375,4044600000.0,17.700000762939453,0.03999999910593033,
2021-07-30,4395.259765625,3956740000.0,18.239999771118164,0.03999999910593033,
2021-08-01,,,,,272.789
2021-08-02,4387.16015625,3724090000.0,19.459999084472656,0.03799999877810478,
2021-08-03,4423.14990234375,3965190000.0,18.040000915527344,0.04500000178813934,
2021-08-04,4402.66015625,4260760000.0,17.969999313354492,0.04500000178813934,
2021-08-05,4429.10009765625,3769410000.0,17.280000686645508,0.0430000014603138,
2021-08-06,4436.52001953125,3451870000.0,16.149999618530273,0.0430000014603138,
2021-08-09,4432.35009765625,3449280000.0,16.719999313354492,0.04500000178813934,
2021-08-10,4436.75,3886610000.0,16.790000915527344,0.05000000074505806,
2021-08-11,4442.41015625,3532560000.0,16.170000076293945,0.04500000178813934,
2021-08-12,4460.830078125,3375310000.0,15.59000015258789,0.0430000014603138,
2021-08-13,4468.0,3016470000.0,15.449999809265137,0.04500000178813934,
2021-08-16,4479.7099609375,3370640000.0,16.1200008392334,0.057999998331069946,
2021-08-17,4448.080078125,3836960000.0,17.90999984741211,0.06300000101327896,
2021-08-18,4400.27001953125,3755590000.0,21.56999969482422,0.054999999701976776,
2021-08-19,4405.7998046875,4398410000.0,21.670000076293945,0.0430000014603138,
2021-08-20,4441.669921875,3652610000.0,18.559999465942383,0.0430000014603138,
2021-08-23,4479.52978515625,3576530000.0,17.149999618530273,0.03999999910593033,
2021-08-24,4486.22998046875,3979220000.0,17.219999313354492,0.04800000041723251,
2021-08-25,4496.18994140625,3444700000.0,16.790000915527344,0.04500000178813934,
2021-08-26,4470.0,3263980000.0,18.84000015258789,0.0430000014603138,
2021-08-27,4509.3701171875,3331200000.0,16.389999389648438,0.0430000014603138,
2021-08-30,4528.7900390625,3168660000.0,16.190000534057617,0.03799999877810478,
2021-08-31,4522.68017578125,4290710000.0,16.479999542236328,0.03999999910593033,
2021-09-01,4524.08984375,4057340000.0,16.110000610351562,0.03999999910593033,273.887
2021-09-02,4536.9501953125,3735990000.0,16.40999984741211,0.03999999910593033,
2021-09-03,4535.43017578125,3217530000.0,16.40999984741211,0.03999999910593033,
2021-09-07,4520.02978515625,3822960000.0,18.139999389648438,0.03500000014901161,
2021-09-08,4514.06982421875,3750880000.0,17.959999084472656,0.03999999910593033,
2021-09-09,4493.27978515625,3735390000.0,18.799999237060547,0.03799999877810478,
2021-09-10,4458.580078125,3623180000.0,20.950000762939453,0.03799999877810478,
2021-09-13,4468.72998046875,3914220000.0,19.3700008392334,0.03799999877810478,
2021-09-14,4443.0498046875,3670460000.0,19.459999084472656,0.03500000014901161,
2021-09-15,4480.7001953125,4032020000.0,18.18000030517578,0.03500000014901161,
2021-09-16,4473.75,3984560000.0,18.690000534057617,0.029999999329447746,
2021-09-17,4432.990234375,7289530000.0,20.809999465942383,0.02800000086426735,
2021-09-20,4357.72998046875,4898070000.0,25.709999084472656,0.02500000037252903,
2021-09-21,4354.18994140625,3920920000.0,24.360000610351562,0.019999999552965164,
2021-09-22,4395.64013671875,3939170000.0,20.8700008392334,0.02500000037252903,
2021-09-23,4448.97998046875,3916350000.0,18.6299991607666,0.02500000037252903,
2021-09-24,4455.47998046875,3384290000.0,17.75,0.02500000037252903,
2021-09-27,4443.10986328125,4058650000.0,18.760000228881836,0.02500000037252903,
2021-09-28,4352.6298828125,4416550000.0,23.25,0.029999999329447746,
2021-09-29,4359.4599609375,3712660000.0,22.559999465942383,0.029999999329447746,
2021-09-30,4307.5400390625,4448140000.0,23.139999389648438,0.02800000086426735,
2021-10-01,4357.0400390625,4010370000.0,21.100000381469727,0.02800000086426735,276.434
2021-10-04,4300.4599609375,4307870000.0,22.959999084472656,0.02800000086426735,
2021-10-05,4345.72021484375,3902890000.0,21.299999237060547,0.03500000014901161,
2021-10-06,4363.5498046875,4009630000.0,21.0,0.03999999910593033,
2021-10-07,4399.759765625,3843740000.0,19.540000915527344,0.03999999910593033,
2021-10-08,4391.33984375,3280160000.0,18.770000457763672,0.03999999910593033,
2021-10-11,4361.18994140625,3281970000.0,20.0,0.03999999910593033,
2021-10-12,4350.64990234375,3558450000.0,19.850000381469727,0.03999999910593033,
2021-10-13,4363.7998046875,3620070000.0,18.639999389648438,0.04500000178813934,
2021-10-14,4438.259765625,3598280000.0,16.860000610351562,0.03999999910593033,
2021-10-15,4471.3701171875,3819380000.0,16.299999237060547,0.03799999877810478,
2021-10-18,4486.4599609375,3662010000.0,16.309999465942383,0.0430000014603138,
2021-10-19,4519.6298828125,3459130000.0,15.699999809265137,0.05000000074505806,
2021-10-20,4536.18994140625,3670760000.0,15.489999771118164,0.05000000074505806,
2021-10-21,4549.77978515625,3822330000.0,15.010000228881836,0.05000000074505806,
2021-10-22,4544.89990234375,3758220000.0,15.430000305175781,0.05000000074505806,
2021-10-25,4566.47998046875,3899400000.0,15.239999771118164,0.05000000074505806,
2021-10-26,4574.7900390625,3879740000.0,15.979999542236328,0.05000000074505806,
2021-10-27,4551.68017578125,4226050000.0,16.979999542236328,0.05000000074505806,
2021-10-28,4596.419921875,4132950000.0,16.530000686645508,0.04800000041723251,
2021-10-29,4605.3798828125,4510200000.0,16.260000228881836,0.04800000041723251,
2021-11-01,4613.669921875,3971540000.0,16.40999984741211,0.03999999910593033,278.799
2021-11-02,4630.64990234375,3975250000.0,16.030000686645508,0.04500000178813934,
2021-11-03,4660.56982421875,4319660000.0,15.100000381469727,0.04500000178813934,
2021-11-04,4680.06005859375,4462300000.0,15.4399995803833,0.03500000014901161,
2021-11-05,4697.52978515625,4467180000.0,16.479999542236328,0.03999999910593033,
2021-11-08,4701.7001953125,4269710000.0,17.219999313354492,0.03500000014901161,
2021-11-09,4685.25,4117080000.0,17.780000686645508,0.03999999910593033,
2021-11-10,4646.7099609375,4503720000.0,18.729999542236328,0.04500000178813934,
2021-11-11,4649.27001953125,3926870000.0,17.65999984741211,0.03999999910593033,
2021-11-12,4682.85009765625,3728600000.0,16.290000915527344,0.0430000014603138,
2021-11-15,4682.7998046875,3488410000.0,16.489999771118164,0.03799999877810478,
2021-11-16,4700.89990234375,3972640000.0,16.3700008392334,0.03999999910593033,
2021-11-17,4688.669921875,3969070000.0,17.110000610351562,0.04500000178813934,
2021-11-18,4704.5400390625,4226410000.0,17.59000015258789,0.04500000178813934,
2021-11-19,4697.9599609375,4253180000.0,17.90999984741211,0.04500000178813934,
2021-11-22,4682.93994140625,4441100000.0,19.170000076293945,0.03999999910593033,
2021-11-23,4690.7001953125,4277590000.0,19.3799991607666,0.04500000178813934,
2021-11-24,4701.4599609375,3418430000.0,18.579999923706055,0.05000000074505806,
2021-11-26,4594.6201171875,3517700000.0,28.6200008392334,0.0430000014603138,
2021-11-29,4655.27001953125,4336410000.0,22.959999084472656,0.03799999877810478,
2021-11-30,4567.0,6625990000.0,27.190000534057617,0.04800000041723251,
2021-12-01,4513.0400390625,5366730000.0,31.1200008392334,0.05000000074505806,280.808
2021-12-02,4577.10009765625,5077180000.0,27.950000762939453,0.0430000014603138,
2021-12-03,4538.43017578125,5240070000.0,30.670000076293945,0.0430000014603138,
2021-12-06,4591.669921875,4770800000.0,27.18000030517578,0.0430000014603138,
2021-12-07,4686.75,4492400000.0,21.889999389648438,0.057999998331069946,
2021-12-08,4701.2099609375,4234600000.0,19.899999618530273,0.05999999865889549,
2021-12-09,4667.4501953125,3903840000.0,21.579999923706055,0.05299999937415123,
2021-12-10,4712.02001953125,3870110000.0,18.690000534057617,0.05000000074505806,
2021-12-13,4668.97021484375,4397230000.0,20.309999465942383,0.0430000014603138,
2021-12-14,4634.08984375,4485430000.0,21.889999389648438,0.04800000041723251,
2021-12-15,4709.85009765625,4910130000.0,19.290000915527344,0.04500000178813934,
2021-12-16,4668.669921875,4829500000.0,20.56999969482422,0.03500000014901161,
2021-12-17,4620.64013671875,7987090000.0,21.56999969482422,0.029999999329447746,
2021-12-20,4568.02001953125,4635700000.0,22.8700008392334,0.03799999877810478,
2021-12-21,4649.22998046875,4072430000.0,21.010000228881836,0.06499999761581421,
2021-12-22,4696.56005859375,3319610000.0,18.6299991607666,0.06499999761581421,
2021-12-23,4725.7900390625,2913040000.0,17.959999084472656,0.057999998331069946,
2021-12-27,4791.18994140625,2770290000.0,17.68000030517578,0.0430000014603138,
2021-12-28,4786.35009765625,2707920000.0,17.540000915527344,0.05000000074505806,
2021-12-29,4793.06005859375,2963310000.0,16.950000762939453,0.04500000178813934,
2021-12-30,4778.72998046875,3124950000.0,17.329999923706055,0.02500000037252903,
2021-12-31,4766.18017578125,2677820000.0,17.219999313354492,0.032999999821186066,
2022-01-01,,,,,282.39
2022-01-03,4796.56005859375,3831020000.0,16.600000381469727,0.05299999937415123,
2022-01-04,4793.5400390625,4683170000.0,16.90999984741211,0.07999999821186066,
2022-01-05,4700.580078125,4887960000.0,19.729999542236328,0.08500000089406967,
2022-01-06,4696.0498046875,4295280000.0,19.610000610351562,0.09000000357627869,
2022-01-07,4677.02978515625,4181510000.0,18.760000228881836,0.08799999952316284,
2022-01-10,4670.2900390625,4511810000.0,19.399999618530273,0.09000000357627869,
2022-01-11,4713.06982421875,4101590000.0,18.40999984741211,0.11800000071525574,
2022-01-12,4726.35009765625,4048220000.0,17.6200008392334,0.11500000208616257,
2022-01-13,4659.02978515625,4251730000.0,20.309999465942383,0.10999999940395355,
2022-01-14,4662.85009765625,4338490000.0,19.190000534057617,0.11800000071525574,
2022-01-18,4577.10986328125,4748700000.0,22.790000915527344,0.12999999523162842,
2022-01-19,4532.759765625,4465740000.0,23.850000381469727,0.16500000655651093,
2022-01-20,4482.72998046875,4640870000.0,25.59000015258789,0.1679999977350235,
2022-01-21,4397.93994140625,5589100000.0,28.850000381469727,0.15800000727176666,
2022-01-24,4410.1298828125,6928110000.0,29.899999618530273,0.1550000011920929,
2022-01-25,4356.4501953125,5145050000.0,31.15999984741211,0.1850000023841858,
2022-01-26,4349.93017578125,5570640000.0,31.959999084472656,0.17800000309944153,
2022-01-27,4326.509765625,5214200000.0,30.489999771118164,0.1850000023841858,
2022-01-28,4431.85009765625,5031090000.0,27.65999984741211,0.17299999296665192,
2022-01-31,4515.5498046875,5098610000.0,24.829999923706055,0.17299999296665192,
2022-02-01,4546.5400390625,4816830000.0,21.959999084472656,0.2029999941587448,284.535
2022-02-02,4589.3798828125,4481580000.0,22.09000015258789,0.1850000023841858,
2022-02-03,4477.43994140625,4401970000.0,24.350000381469727,0.19300000369548798,
2022-02-04,4500.52978515625,4706290000.0,23.219999313354492,0.22300000488758087,
2022-02-07,4483.8701171875,4228480000.0,22.860000610351562,0.2029999941587448,
2022-02-08,4521.5400390625,4459620000.0,21.440000534057617,0.2750000059604645,
2022-02-09,4587.18017578125,4524350000.0,19.959999084472656,0.27000001072883606,
2022-02-10,4504.080078125,5314860000.0,23.90999984741211,0.3700000047683716,
2022-02-11,4418.64013671875,5251500000.0,27.360000610351562,0.33799999952316284,
2022-02-14,4401.669921875,4600390000.0,28.329999923706055,0.36000001430511475,
2022-02-15,4471.06982421875,4430830000.0,25.700000762939453,0.4000000059604645,
2022-02-16,4475.009765625,4283640000.0,24.290000915527344,0.37299999594688416,
2022-02-17,4380.259765625,4539420000.0,28.110000610351562,0.3449999988079071,
2022-02-18,4348.8701171875,4708060000.0,27.75,0.3179999887943268,
2022-02-22,4304.759765625,5121900000.0,28.809999465942383,0.33000001311302185,
2022-02-23,4225.5,4797430000.0,31.020000457763672,0.3400000035762787,
2022-02-24,4288.7001953125,6752130000.0,30.31999969482422,0.28299999237060547,
2022-02-25,4384.64990234375,5177060000.0,27.59000015258789,0.2980000078678131,
2022-02-28,4373.93994140625,6071370000.0,30.149999618530273,0.2879999876022339,
2022-03-01,4306.259765625,5846230000.0,33.31999969482422,0.31299999356269836,287.553
2022-03-02,4386.5400390625,5337870000.0,30.739999771118164,0.32499998807907104,
2022-03-03,4363.490234375,5039890000.0,30.479999542236328,0.33500000834465027,
2022-03-04,4328.8701171875,5797380000.0,31.979999542236328,0.3050000071525574,
2022-03-07,4201.08984375,6940470000.0,36.45000076293945,0.3050000071525574,
